year,n small,n medium,n large
2000,8459,4165,782
2001,8866,3853,687
2002,9234,3576,596
2003,9466,3353,587
2004,9604,3196,606
2005,9696,3098,612
2006,9777,3016,613
2007,9876,2897,633
2008,9995,2765,646
2009,10099,2656,651
2010,10264,2549,593
2011,10345,2466,595
2012,10396,2388,622
