year,n small,n medium,n large
2000,8014,4404,988
2001,7956,4418,1032
2002,7955,4435,1016
2003,7901,4450,1055
2004,7832,4468,1106
2005,7769,4472,1165
2006,7717,4477,1212
2007,7653,4477,1276
2008,7601,4451,1354
2009,7543,4470,1393
2010,7526,4473,1407
2011,7473,4451,1482
2012,7416,4430,1560
