year,n cattle,n beef,n dairy
2000,1862492,880636,565229
2001,1890456,899250,574579
2002,1886613,903961,566025
2003,1908440,923468,568345
2004,1939752,944796,578329
2005,1972362,966911,588824
2006,1996912,990025,590260
2007,2032010,1014165,601218
2008,2067561,1039005,611929
2009,2094310,1065008,612675
2010,2100478,1070188,613663
2011,2139753,1097767,625359
2012,2181212,1127437,637148
