year,n cattle,n beef,n dairy
2000,1692041,774102,503147
2001,1592440,708679,470031
2002,1487852,649620,425171
2003,1432430,618664,401185
2004,1397272,596775,388263
2005,1372957,581567,379422
2006,1344574,568483,364392
2007,1324878,556659,356774
2008,1304045,545226,347635
2009,1282549,536557,335034
2010,1245448,514078,320674
2011,1230358,505608,314256
2012,1223035,502636,310032
