year,n small,n medium,n large
2000,8445,4174,787
2001,8824,3879,703
2002,9156,3640,610
2003,9376,3434,596
2004,9510,3288,608
2005,9586,3200,620
2006,9669,3119,618
2007,9751,3017,638
2008,9858,2905,643
2009,9951,2816,639
2010,10077,2718,611
2011,10143,2656,607
2012,10201,2586,619
