year,n cattle,n beef,n dairy
2000,1860876,879666,564583
2001,1885187,895713,572847
2002,1878300,897943,563730
2003,1895536,914044,564865
2004,1921335,931496,573212
2005,1947616,949243,581746
2006,1965812,967541,581644
2007,1992952,986248,590077
2008,2019736,1005037,598072
2009,2039458,1024120,598711
2010,2041255,1025047,599581
2011,2068403,1044099,607677
2012,2095682,1063838,615217
