year,n small,n medium,n large
2000,8021,4401,984
2001,7965,4415,1026
2002,7967,4430,1009
2003,7926,4438,1042
2004,7872,4450,1084
2005,7819,4461,1126
2006,7780,4465,1161
2007,7727,4472,1207
2008,7686,4456,1264
2009,7639,4473,1294
2010,7629,4479,1298
2011,7586,4469,1351
2012,7540,4469,1397
