year,n small,n medium,n large
2000,8187,4318,901
2001,8276,4222,908
2002,8400,4140,866
2003,8428,4083,895
2004,8443,4041,922
2005,8446,4003,957
2006,8465,3979,962
2007,8488,3916,1002
2008,8496,3858,1052
2009,8544,3791,1071
2010,8616,3730,1060
2011,8661,3663,1082
2012,8696,3590,1120
