year,n cattle,n beef,n dairy
2000,1862578,880687,565264
2001,1890600,899315,574658
2002,1886969,904013,566329
2003,1908972,923503,568842
2004,1940465,944895,578943
2005,1973384,967161,589596
2006,1998415,990396,591392
2007,2033971,1014771,602573
2008,2069983,1039868,613488
2009,2096921,1066069,614225
2010,2103322,1071512,615183
2011,2142646,1099229,626790
2012,2184057,1129047,638383
