year,n cattle,n beef,n dairy
2000,1863948,881750,565571
2001,1889881,898905,574349
2002,1885998,903082,566289
2003,1905731,920609,568495
2004,1933784,939530,577627
2005,1962601,958774,587200
2006,1983494,978478,588389
2007,2013582,998801,598154
2008,2043318,1019252,607439
2009,2064785,1040041,608117
2010,2069287,1043671,608989
2011,2099984,1064838,618519
2012,2131457,1086976,627854
