year,n small,n medium,n large
2000,8427,4186,793
2001,8809,3889,708
2002,9139,3643,624
2003,9360,3435,611
2004,9483,3292,631
2005,9568,3192,646
2006,9648,3116,642
2007,9740,3003,663
2008,9843,2898,665
2009,9940,2795,671
2010,10070,2699,637
2011,10149,2618,639
2012,10204,2545,657
