year,n cattle,n beef,n dairy
2000,1851719,872377,562715
2001,1887045,896989,573429
2002,1880912,901973,562312
2003,1907588,927168,563793
2004,1944301,953290,574384
2005,1982495,980412,585456
2006,2010680,1008594,585459
2007,2050754,1037462,596665
2008,2092286,1067463,608196
2009,2122856,1098020,608209
2010,2124080,1099127,608326
2011,2166142,1129795,619720
2012,2208277,1161155,630495
