year,n small,n medium,n large
2000,8191,4315,900
2001,8276,4224,906
2002,8398,4145,863
2003,8426,4099,881
2004,8441,4062,903
2005,8457,4019,930
2006,8485,3988,933
2007,8511,3931,964
2008,8531,3876,999
2009,8561,3838,1007
2010,8619,3791,996
2011,8641,3756,1009
2012,8679,3686,1041
