year,n small,n medium,n large
2000,8456,4172,778
2001,8861,3863,682
2002,9234,3583,589
2003,9469,3359,578
2004,9602,3200,604
2005,9697,3094,615
2006,9778,3008,620
2007,9877,2884,645
2008,9996,2753,657
2009,10096,2648,662
2010,10263,2542,601
2011,10346,2455,605
2012,10402,2382,622
