year,n cattle,n beef,n dairy
2000,1857181,876274,564280
2001,1937059,924815,595368
2002,1940763,937416,586471
2003,1998667,990764,591027
2004,2090358,1048034,625162
2005,2189225,1109835,661926
2006,2261321,1176635,667222
2007,2375215,1249326,708084
2008,2499505,1328729,752590
2009,2585836,1415054,752596
2010,2617527,1446739,752602
2011,2768773,1546275,803849
2012,2934408,1655779,859476
