year,n small,n medium,n large
2000,8431,4183,792
2001,8814,3885,707
2002,9150,3636,620
2003,9369,3430,607
2004,9486,3299,621
2005,9561,3205,640
2006,9640,3128,638
2007,9723,3033,650
2008,9827,2917,662
2009,9919,2827,660
2010,10044,2736,626
2011,10123,2655,628
2012,10181,2587,638
