year,n cattle,n beef,n dairy
2000,1860918,879689,564602
2001,1885129,895665,572837
2002,1878148,897833,563688
2003,1895286,913826,564833
2004,1921034,931193,573214
2005,1947186,948678,581881
2006,1964992,966553,581812
2007,1991789,984637,590525
2008,2018320,1002852,598841
2009,2037497,1021460,599410
2010,2039121,1022362,600132
2011,2066065,1040739,608699
2012,2093063,1059590,616846
