year,n cattle,n beef,n dairy
2000,1859039,877733,564679
2001,1932473,922192,593654
2002,1935158,933421,585110
2003,1987026,981314,589085
2004,2068575,1032008,619940
2005,2155336,1085840,652869
2006,2217353,1143102,657624
2007,2313740,1203884,692964
2008,2416221,1268532,730520
2009,2484140,1336444,730527
2010,2506410,1358616,730625
2011,2619545,1432082,770022
2012,2738692,1509632,811347
