year,n cattle,n beef,n dairy
2000,1682873,767226,501054
2001,1578490,698381,466715
2002,1469342,636391,420325
2003,1411108,603659,395371
2004,1374351,580762,381898
2005,1347110,564241,371493
2006,1315648,550018,354579
2007,1295224,537645,346822
2008,1271691,525227,336021
2009,1246417,515713,320528
2010,1190740,483296,297597
2011,1174987,474391,290985
2012,1170115,472817,287823
