year,n small,n medium,n large
2000,8032,4392,982
2001,7848,4458,1100
2002,7838,4481,1087
2003,7703,4520,1183
2004,7533,4531,1342
2005,7364,4551,1491
2006,7228,4568,1610
2007,7037,4572,1797
2008,6874,4543,1989
2009,6746,4554,2106
2010,6717,4544,2145
2011,6529,4471,2406
2012,6357,4396,2653
