year,n cattle,n beef,n dairy
2000,1860823,879626,564570
2001,1885146,895623,572896
2002,1878245,897835,563783
2003,1895518,913987,564904
2004,1921253,931462,573164
2005,1947548,949211,581710
2006,1965645,967437,581581
2007,1992965,986087,590251
2008,2019887,1004731,598529
2009,2039639,1023823,599189
2010,2041407,1024751,600029
2011,2069120,1043834,608659
2012,2097287,1063795,616865
