year,n cattle,n beef,n dairy
2000,1857127,876288,564212
2001,1937198,924979,595344
2002,1940999,937778,586346
2003,1999027,991325,590827
2004,2090692,1048622,624917
2005,2189775,1110418,661907
2006,2262515,1177368,667697
2007,2376835,1250194,708846
2008,2501668,1329751,753738
2009,2588278,1416351,753748
2010,2620353,1448416,753758
2011,2772592,1548520,805428
2012,2939255,1658502,861617
