year,n cattle,n beef,n dairy
2000,1851799,872390,562782
2001,1887091,897070,573394
2002,1881193,902125,562441
2003,1908058,927536,563895
2004,1944802,953819,574356
2005,1982895,981018,585250
2006,2010918,1009038,585253
2007,2050887,1037941,596319
2008,2092568,1068171,607770
2009,2123397,1098987,607783
2010,2124656,1100121,607908
2011,2167045,1131128,619290
2012,2209594,1162792,630175
