year,n cattle,n beef,n dairy
2000,1692817,774483,503583
2001,1594557,710011,470897
2002,1489934,650885,426111
2003,1435570,620507,402618
2004,1400580,598621,389880
2005,1375679,582817,381068
2006,1346962,569301,366162
2007,1327317,557587,358501
2008,1306001,545651,349407
2009,1283315,536221,336384
2010,1244023,512161,321417
2011,1229757,504027,315473
2012,1224331,501684,312495
