year,n cattle,n beef,n dairy
2000,1697197,777241,505189
2001,1599158,713183,472306
2002,1497396,655744,428686
2003,1443055,625192,405399
2004,1408637,603961,392571
2005,1384365,588847,383703
2006,1356273,575902,368856
2007,1338388,565102,362027
2008,1317393,553545,352876
2009,1295904,545807,339343
2010,1257332,522925,323913
2011,1244093,515920,317868
2012,1238364,514048,314134
