year,n small,n medium,n large
2000,8186,4321,899
2001,8275,4226,905
2002,8396,4145,865
2003,8423,4087,896
2004,8442,4039,925
2005,8446,3997,963
2006,8470,3969,967
2007,8493,3901,1012
2008,8499,3849,1058
2009,8550,3782,1074
2010,8623,3722,1061
2011,8666,3655,1085
2012,8698,3590,1118
