year,n cattle,n beef,n dairy
2000,1696040,776291,505007
2001,1598274,712074,472567
2002,1496214,654447,428850
2003,1441762,623929,405424
2004,1407090,602382,392658
2005,1382506,587024,383724
2006,1354336,573901,368975
2007,1335531,562482,361852
2008,1315145,551195,353024
2009,1292103,541896,339519
2010,1252104,517621,324084
2011,1236955,508887,317884
2012,1231245,506565,314619
