year,n small,n medium,n large
2000,8459,4165,782
2001,8867,3852,687
2002,9233,3574,599
2003,9465,3354,587
2004,9604,3191,611
2005,9693,3095,618
2006,9770,3018,618
2007,9873,2892,641
2008,9988,2769,649
2009,10088,2664,654
2010,10260,2551,595
2011,10349,2460,597
2012,10404,2383,619
