year,n small,n medium,n large
2000,8179,4319,908
2001,8267,4228,911
2002,8370,4152,884
2003,8398,4102,906
2004,8420,4049,937
2005,8422,4017,967
2006,8431,4013,962
2007,8461,3950,995
2008,8478,3896,1032
2009,8526,3835,1045
2010,8592,3778,1036
2011,8634,3718,1054
2012,8674,3650,1082
