year,n small,n medium,n large
2000,8187,4316,903
2001,8278,4218,910
2002,8401,4137,868
2003,8430,4081,895
2004,8446,4036,924
2005,8447,4003,956
2006,8469,3972,965
2007,8493,3908,1005
2008,8496,3855,1055
2009,8547,3786,1073
2010,8619,3730,1057
2011,8658,3668,1080
2012,8692,3596,1118
