year,n small,n medium,n large
2000,8022,4400,984
2001,7967,4413,1026
2002,7970,4428,1008
2003,7929,4437,1040
2004,7875,4448,1083
2005,7824,4457,1125
2006,7782,4466,1158
2007,7732,4475,1199
2008,7684,4469,1253
2009,7634,4493,1279
2010,7625,4501,1280
2011,7587,4485,1334
2012,7549,4471,1386
