year,n small,n medium,n large
2000,8016,4399,991
2001,7959,4418,1029
2002,7956,4437,1013
2003,7907,4450,1049
2004,7846,4467,1093
2005,7792,4464,1150
2006,7746,4465,1195
2007,7693,4462,1251
2008,7652,4442,1312
2009,7609,4455,1342
2010,7599,4457,1350
2011,7563,4432,1411
2012,7519,4420,1467
