year,n cattle,n beef,n dairy
2000,1798414,844899,537534
2001,1786692,839352,531687
2002,1749296,827035,506809
2003,1747062,830869,500863
2004,1753394,836347,501841
2005,1759932,841766,503123
2006,1759253,847262,497102
2007,1766152,852171,499247
2008,1776916,859707,502605
2009,1774038,863952,495672
2010,1753345,850480,488644
2011,1754568,852330,488211
2012,1762737,859485,489346
