year,n small,n medium,n large
2000,8040,4387,979
2001,7961,4416,1029
2002,7961,4436,1009
2003,7898,4464,1044
2004,7807,4491,1108
2005,7724,4514,1168
2006,7669,4530,1207
2007,7590,4553,1263
2008,7516,4549,1341
2009,7441,4586,1379
2010,7435,4591,1380
2011,7370,4594,1442
2012,7294,4600,1512
