year,n cattle,n beef,n dairy
2000,1798750,845125,537621
2001,1786024,838685,531640
2002,1748128,825681,506929
2003,1743875,827737,500730
2004,1747048,830909,500846
2005,1750242,833927,501176
2006,1746317,836724,494596
2007,1749735,839068,495801
2008,1756745,844039,497941
2009,1753843,846656,492568
2010,1735849,834256,487127
2011,1734807,834290,486203
2012,1738454,837505,486726
