year,n cattle,n beef,n dairy
2000,1683064,767341,501130
2001,1578811,698583,466835
2002,1469998,636788,420586
2003,1411976,604228,395673
2004,1375338,581498,382153
2005,1348231,565141,371719
2006,1317000,551108,354847
2007,1296713,538953,347010
2008,1273097,526633,336029
2009,1248073,517448,320457
2010,1193239,485813,297589
2011,1177995,477456,290938
2012,1173945,476658,287826
