year,n cattle,n beef,n dairy
2000,1802977,847748,539218
2001,1791183,842062,533418
2002,1763164,830695,516950
2003,1760666,833783,511476
2004,1765911,838237,512378
2005,1771006,842367,513494
2006,1769614,846464,508139
2007,1774557,849718,509964
2008,1783273,855735,512771
2009,1780138,858804,506720
2010,1762181,847210,500524
2011,1761448,847315,499858
2012,1765659,851215,500280
