year,n small,n medium,n large
2000,8022,4398,986
2001,7965,4416,1025
2002,7968,4430,1008
2003,7927,4440,1039
2004,7869,4455,1082
2005,7815,4465,1126
2006,7780,4466,1160
2007,7726,4472,1208
2008,7687,4457,1262
2009,7638,4476,1292
2010,7627,4483,1296
2011,7592,4463,1351
2012,7543,4467,1396
