year,n small,n medium,n large
2000,8041,4387,978
2001,7960,4419,1027
2002,7959,4440,1007
2003,7898,4465,1043
2004,7813,4485,1108
2005,7726,4511,1169
2006,7669,4531,1206
2007,7592,4547,1267
2008,7520,4539,1347
2009,7444,4576,1386
2010,7441,4577,1388
2011,7379,4566,1461
2012,7309,4567,1530
