year,n small,n medium,n large
2000,8186,4320,900
2001,8277,4222,907
2002,8399,4141,866
2003,8427,4085,894
2004,8443,4039,924
2005,8445,4003,958
2006,8466,3977,963
2007,8483,3920,1003
2008,8497,3858,1051
2009,8546,3795,1065
2010,8621,3735,1050
2011,8662,3673,1071
2012,8694,3604,1108
