year,n small,n medium,n large
2000,8188,4318,900
2001,8277,4222,907
2002,8398,4143,865
2003,8425,4087,894
2004,8437,4044,925
2005,8436,4009,961
2006,8462,3977,967
2007,8484,3914,1008
2008,8491,3862,1053
2009,8540,3799,1067
2010,8614,3737,1055
2011,8658,3672,1076
2012,8695,3598,1113
