year,n small,n medium,n large
2000,8179,4318,909
2001,8269,4224,913
2002,8372,4151,883
2003,8398,4099,909
2004,8419,4040,947
2005,8418,4008,980
2006,8422,4004,980
2007,8458,3937,1011
2008,8468,3894,1044
2009,8511,3836,1059
2010,8565,3789,1052
2011,8605,3736,1065
2012,8640,3671,1095
