year,n small,n medium,n large
2000,8428,4181,797
2001,8809,3888,709
2002,9139,3644,623
2003,9348,3449,609
2004,9474,3307,625
2005,9557,3219,630
2006,9629,3143,634
2007,9715,3040,651
2008,9824,2923,659
2009,9919,2827,660
2010,10057,2726,623
2011,10124,2657,625
2012,10183,2592,631
