year,n small,n medium,n large
2000,8428,4187,791
2001,8806,3895,705
2002,9140,3649,617
2003,9359,3442,605
2004,9487,3295,624
2005,9560,3214,632
2006,9636,3133,637
2007,9718,3033,655
2008,9821,2921,664
2009,9919,2820,667
2010,10043,2722,641
2011,10117,2650,639
2012,10163,2588,655
