year,n small,n medium,n large
2000,8041,4387,978
2001,7961,4416,1029
2002,7960,4436,1010
2003,7899,4461,1046
2004,7812,4489,1105
2005,7720,4521,1165
2006,7662,4541,1203
2007,7586,4561,1259
2008,7511,4550,1345
2009,7434,4591,1381
2010,7429,4594,1383
2011,7363,4591,1452
2012,7293,4589,1524
