year,n cattle,n beef,n dairy
2000,1863845,881735,565483
2001,1889964,898980,574357
2002,1886193,903259,566307
2003,1905937,920796,568514
2004,1934171,939842,577702
2005,1963204,959315,587262
2006,1984631,979416,588588
2007,2014782,999878,598277
2008,2044639,1020487,607525
2009,2066195,1041411,608157
2010,2070881,1045176,609078
2011,2101577,1066374,618576
2012,2132813,1088464,627722
