year,n cattle,n beef,n dairy
2000,1798251,844800,537470
2001,1786578,839284,531641
2002,1749161,826982,506727
2003,1746843,830785,500728
2004,1753048,836199,501643
2005,1759420,841508,502869
2006,1758401,846853,496659
2007,1765109,851670,498705
2008,1775772,859163,502005
2009,1772973,863446,495113
2010,1752471,850165,488085
2011,1753915,852158,487730
2012,1761910,858722,489294
