year,n small,n medium,n large
2000,8030,4391,985
2001,7877,4439,1090
2002,7862,4462,1082
2003,7745,4495,1166
2004,7599,4523,1284
2005,7460,4525,1421
2006,7351,4542,1513
2007,7204,4538,1664
2008,7052,4531,1823
2009,6954,4533,1919
2010,6930,4534,1942
2011,6785,4495,2126
2012,6651,4432,2323
