year,n small,n medium,n large
2000,8461,4166,779
2001,8866,3854,686
2002,9234,3579,593
2003,9468,3355,583
2004,9604,3195,607
2005,9692,3097,617
2006,9772,3012,622
2007,9870,2896,640
2008,9981,2770,655
2009,10087,2656,663
2010,10256,2548,602
2011,10333,2469,604
2012,10389,2394,623
