year,n cattle,n beef,n dairy
2000,1857304,876404,564273
2001,1937532,925207,595442
2002,1941463,938175,586405
2003,1999438,991712,590843
2004,2091120,1049070,624883
2005,2190033,1110924,661638
2006,2262362,1177969,666922
2007,2376272,1250664,707793
2008,2500852,1330130,752525
2009,2587713,1416983,752533
2010,2619992,1449254,752541
2011,2772582,1549896,804016
2012,2939664,1660599,859877
