year,n small,n medium,n large
2000,8458,4168,780
2001,8866,3855,685
2002,9234,3579,593
2003,9466,3358,582
2004,9603,3199,604
2005,9695,3093,618
2006,9779,3006,621
2007,9874,2889,643
2008,9982,2770,654
2009,10088,2658,660
2010,10252,2553,601
2011,10337,2463,606
2012,10392,2388,626
