year,n cattle,n beef,n dairy
2000,1857365,876442,564296
2001,1937726,925256,595586
2002,1941850,938226,586740
2003,2000428,992157,591387
2004,2092861,1049967,625720
2005,2192688,1112468,662737
2006,2265974,1180261,668230
2007,2380978,1253861,709290
2008,2506374,1334083,754089
2009,2593843,1421547,754094
2010,2626681,1454380,754099
2011,2778733,1555002,805087
2012,2944503,1665310,860081
