year,n small,n medium,n large
2000,8189,4315,902
2001,8275,4223,908
2002,8399,4138,869
2003,8425,4086,895
2004,8438,4043,925
2005,8443,4006,957
2006,8466,3978,962
2007,8487,3915,1004
2008,8494,3858,1054
2009,8545,3787,1074
2010,8614,3733,1059
2011,8663,3659,1084
2012,8695,3591,1120
