year,n small,n medium,n large
2000,8031,4394,981
2001,7845,4457,1104
2002,7831,4484,1091
2003,7705,4520,1181
2004,7526,4545,1335
2005,7365,4542,1499
2006,7237,4556,1613
2007,7050,4567,1789
2008,6874,4559,1973
2009,6750,4539,2117
2010,6721,4528,2157
2011,6535,4450,2421
2012,6373,4371,2662
