year,n cattle,n beef,n dairy
2000,1802967,847760,539192
2001,1791152,841958,533488
2002,1762461,830158,516786
2003,1759394,832945,511043
2004,1764079,837032,511758
2005,1768983,840998,512846
2006,1767226,844877,507352
2007,1772535,848336,509340
2008,1781301,854297,512257
2009,1777607,856955,506071
2010,1760739,845998,500316
2011,1761248,847273,499698
2012,1766868,852218,500466
