year,n cattle,n beef,n dairy
2000,1697759,777441,505555
2001,1601353,714306,473384
2002,1500062,657296,429821
2003,1446040,627242,406362
2004,1412125,606196,393851
2005,1388014,591352,384865
2006,1359745,578561,369674
2007,1340947,567402,362289
2008,1319516,556054,352478
2009,1296079,546680,338648
2010,1257363,523039,323836
2011,1242322,514526,317511
2012,1236072,512532,313367
