year,n cattle,n beef,n dairy
2000,1682875,767238,501041
2001,1578366,698315,466653
2002,1469109,636282,420196
2003,1410663,603487,395091
2004,1373802,580607,381496
2005,1346475,564061,371029
2006,1314779,549716,354005
2007,1294092,537168,346159
2008,1270254,524602,335200
2009,1245009,515122,319705
2010,1189453,482798,296803
2011,1173751,474029,290108
2012,1169839,473364,286995
