year,n cattle,n beef,n dairy
2000,1851743,872370,562746
2001,1886940,896950,573363
2002,1880962,901952,562383
2003,1907706,927237,563842
2004,1944261,953407,574227
2005,1982231,980514,585090
2006,2010204,1008518,585059
2007,2050160,1037411,596122
2008,2091695,1067526,607542
2009,2122540,1098324,607589
2010,2123814,1099494,607693
2011,2166452,1130795,619030
2012,2209000,1162792,629581
