year,n cattle,n beef,n dairy
2000,1692436,774376,503310
2001,1593618,709304,470659
2002,1488998,650155,425891
2003,1433902,619295,402166
2004,1398356,597377,388890
2005,1372951,581742,379413
2006,1344389,568507,364363
2007,1325435,556917,357251
2008,1303989,544871,348131
2009,1281868,535886,335222
2010,1242870,512016,320358
2011,1228182,503473,314406
2012,1220960,499941,310836
