year,n cattle,n beef,n dairy
2000,1857245,876420,564198
2001,1937266,925052,595334
2002,1941027,937811,586336
2003,1998904,991219,590805
2004,2090283,1048350,624774
2005,2188834,1109913,661470
2006,2260881,1176613,666817
2007,2374486,1249085,707632
2008,2498465,1328198,752142
2009,2584836,1414550,752161
2010,2616666,1446361,752180
2011,2768169,1546249,803351
2012,2933988,1656112,858832
