year,n small,n medium,n large
2000,8429,4181,796
2001,8806,3889,711
2002,9130,3655,621
2003,9354,3443,609
2004,9477,3304,625
2005,9560,3202,644
2006,9643,3123,640
2007,9723,3025,658
2008,9822,2917,667
2009,9916,2817,673
2010,10048,2728,630
2011,10113,2659,634
2012,10154,2606,646
