year,n small,n medium,n large
2000,8027,4394,985
2001,7861,4455,1090
2002,7853,4472,1081
2003,7741,4504,1161
2004,7605,4518,1283
2005,7471,4503,1432
2006,7356,4539,1511
2007,7202,4558,1646
2008,7068,4559,1779
2009,6973,4544,1889
2010,6951,4547,1908
2011,6817,4490,2099
2012,6676,4468,2262
