year,n small,n medium,n large
2000,8042,4386,978
2001,7961,4416,1029
2002,7961,4435,1010
2003,7898,4460,1048
2004,7804,4494,1108
2005,7716,4522,1168
2006,7657,4538,1211
2007,7573,4561,1272
2008,7502,4548,1356
2009,7426,4583,1397
2010,7422,4586,1398
2011,7355,4595,1456
2012,7277,4603,1526
