year,n small,n medium,n large
2000,8194,4311,901
2001,8283,4216,907
2002,8409,4136,861
2003,8441,4082,883
2004,8456,4048,902
2005,8462,4012,932
2006,8488,3986,932
2007,8510,3932,964
2008,8531,3880,995
2009,8571,3828,1007
2010,8627,3786,993
2011,8663,3734,1009
2012,8696,3673,1037
